"","discretizationZScore.eVsNoDiscretize","discretizationZScore.hvsNoDiscretize","discretizationZScore.evsTrueLabel","discretizationZScore.hvsTrueLabel","discretizationFloor.eVsNoDiscretize","discretizationFloor.hvsNoDiscretize","discretizationFloor.evsTrueLabel","discretizationFloor.hvsTrueLabel","discretizationQuantile.eVsNoDiscretize","discretizationQuantile.hvsNoDiscretize","discretizationQuantile.evsTrueLabel","discretizationQuantile.hvsTrueLabel"
"3",0.607385562160072,0.651371562327404,0.167482197545244,0.475326518383131,0.862055895689951,0.858602940244328,0.464121530770262,0.530560486480574,0.658238880316514,0.751034733187893,0.336762438941063,0.431240709980231
"4",0.466814354748105,0.504656923965616,0.590232216825425,0.517803003996004,0.660871418990216,0.666639842938485,0.303372110589626,0.509183519169061,0.752366145500408,0.705901774116354,0.436976561481219,0.420723871168353
"5",0.61010721033896,0.61010721033896,0.510258391353081,0.510258391353081,0.911924377108621,0.630483734839189,0.49913265149817,0.336762438941063,0.847577093006286,0.860399028092127,0.464141304202206,0.51130884531125
