"","discretizationZScore.eVsNoDiscretize","discretizationZScore.hvsNoDiscretize","discretizationZScore.evsTrueLabel","discretizationZScore.hvsTrueLabel","discretizationFloor.eVsNoDiscretize","discretizationFloor.hvsNoDiscretize","discretizationFloor.evsTrueLabel","discretizationFloor.hvsTrueLabel","discretizationQuantile.eVsNoDiscretize","discretizationQuantile.hvsNoDiscretize","discretizationQuantile.evsTrueLabel","discretizationQuantile.hvsTrueLabel"
"3",0.363869491240894,0.614234739405491,0.713326266493425,0.690619853935817,0.425487616305704,0.667187886459341,0.51564404294673,0.648278627433245,0.56849408628967,0.499809364034313,0.647921027333778,0.534875249508282
"4",0.575593092835234,0.312825163440719,0.706164898013102,0.66082296488182,0.595217079415946,0.745091245428167,0.557290582795174,0.72164195154648,0.604834251796526,0.487631599680403,0.633929471425783,0.585519341004639
"5",0.273797102835478,0.372860874930584,0.572854052621362,0.699238684673668,0.466081972173409,0.677174644030676,0.468423965300149,0.738407081340571,0.543892391661841,0.60668336800514,0.49979969742354,0.591675144563947
